STIM_END_TIME,PID,BLOCK_ID,STIM_ID,DELAY,MARKER,RES_TIME_STAMP,RES_DURATION,RES,RES_HAND,P_GENDER,VERSION,PNG_NAME,AUTHOR_GENDER,RELATIVE_START_TIME,RELATIVE_RES_TIME
207656761.883889,305,2,12,4133.719266838002,STIMEND,207647256.782391,20494.898502022028,55 ,L,M,1,42.png,C,152195.81838425994,172690.71688628197
207692968.772921,305,2,11,6169.872528608364,STIMEND,207692298.695177,29329.92225599289,55 ,L,M,1,41.png,C,188402.7074162662,217732.6296722591
207730807.235587,305,2,4,7813.471755502152,STIMEND,207724171.853794,23364.618207007647,55 ,L,M,1,34.png,F,226241.1700822711,249605.78828927875
207764964.439603,305,2,8,4115.025451244118,STIMEND,207756491.760037,21527.32043400407,55 ,L,M,1,38.png,M,260398.37409827113,281925.6945322752
207797665.683948,305,2,16,2653.6287039326244,STIMEND,NA,NA,NA ,NA,M,1,N/A,N/A,293099.61844328046,NA
207835081.179805,305,2,5,7372.323317553511,STIMEND,207830676.026485,25594.846679985523,55 ,L,M,1,35.png,M,330515.1143002808,356109.96098026633
207868101.578581,305,2,9,2991.465919681198,STIMEND,207858531.887895,20430.309313982725,55 ,L,M,1,39.png,M,363535.5130762756,383965.8223902583
207903229.970193,305,2,3,5100.680162287102,STIMEND,207903211.381035,29981.410842001438,55 ,L,M,1,33.png,F,398663.9046882689,428645.31553027034
207939959.860213,305,2,14,6691.393491371915,STIMEND,207927663.50314,17703.642926990986,55 ,L,M,1,44.png,C,435393.79470828176,453097.43763527274
207974936.646167,305,2,10,4944.872884027928,STIMEND,NA,NA,NA ,NA,M,1,40.png,C,470370.5806622803,NA
208011202.452236,305,2,13,6235.331045644115,STIMEND,208011199.207796,29996.75556001067,50 ,R,M,1,43.png,C,506636.386731267,536633.1422912776
208044701.216325,305,2,7,3476.5698283056004,STIMEND,208030836.087385,16134.871059983969,55 ,L,M,1,37.png,M,540135.1508202851,556270.021880269
208080102.701582,305,2,1,5374.316409911247,STIMEND,208063510.74674,13408.0451579988,55 ,L,M,1,31.png,F,575536.6360772848,588944.6812352836
206200382.531012,305,3,15,14989.082488261463,STIMEND,NA,NA,NA ,NA,M,1,N/A,N/A,14989.082488268614,NA
206235043.048825,305,3,6,4629.409234063134,STIMEND,206231925.60425,26882.555425018072,55 ,L,M,1,51.png,M,49649.60030126572,76532.15572628379
206268779.90683,305,3,0,3687.8500407420433,STIMEND,206260619.62122,21839.71438997984,55 ,L,M,1,45.png,F,83386.45830628276,105226.1726962626
206303438.681328,305,3,2,4620.987472025473,STIMEND,206300758.032451,27319.35112300515,55 ,L,M,1,47.png,F,118045.2328042686,145364.58392727375
206337607.812512,305,3,12,4133.719266838002,STIMEND,206336156.769575,28548.957062989473,55 ,L,M,1,57.png,C,152214.3639882803,180763.32105126977
206373813.906733,305,3,11,6169.872528608364,STIMEND,206367916.615528,24102.70879498124,55 ,L,M,1,56.png,C,188420.4582092762,212523.16700425744
206411659.792633,305,3,4,7813.471755502152,STIMEND,NA,NA,NA ,NA,M,1,49.png,F,226266.344109267,NA
206445810.961353,305,3,8,4115.025451244118,STIMEND,206435508.288788,19697.32743498683,55 ,L,M,1,53.png,M,260417.51282927394,280114.84026426077
206478506.832605,305,3,16,2653.6287039326244,STIMEND,NA,NA,NA ,NA,M,1,N/A,N/A,293113.3840812743,NA
206515917.244442,305,3,5,7372.323317553511,STIMEND,206514329.195689,28411.951247006655,55 ,L,M,1,50.png,M,330523.79591825604,358935.7471652627
206548944.037498,305,3,9,2991.465919681198,STIMEND,NA,NA,NA ,NA,M,1,54.png,M,363550.58897426724,NA
206584076.787396,305,3,3,5100.680162287102,STIMEND,206579901.513554,25824.72615799308,50 ,R,M,1,48.png,F,398683.3388722837,424508.0650302768
206620800.325581,305,3,14,6691.393491371915,STIMEND,206612346.814983,21546.489401996136,50 ,R,M,1,59.png,C,435406.8770572841,456953.36645928025
206655771.649668,305,3,10,4944.872884027928,STIMEND,206651502.69043,25731.040761977434,50 ,R,M,1,55.png,C,470378.20114427805,496109.2419062555
206692051.210832,305,3,13,6235.331045644115,STIMEND,NA,NA,NA ,NA,M,1,58.png,C,506657.76230826974,NA
206725569.032921,305,3,7,3476.5698283056004,STIMEND,206721334.806532,25765.77361100912,50 ,R,M,1,52.png,M,540175.5843972564,565941.3580082655
206760977.008445,305,3,1,5374.316409911247,STIMEND,NA,NA,NA ,NA,M,1,46.png,F,575583.5599212646,NA
58425599.810576,306,0,15,16214.066923005985,STIMEND,NA,NA,NA ,NA,M,1,N/A,N/A,16214.066923007369,NA
58459923.15157,306,0,4,4276.226427643288,STIMEND,58459470.980084,29547.828514002264,49 ,R,M,1,4.png,F,50537.407917007804,80085.23643101007
58493323.037495,306,0,9,3339.1209693219116,STIMEND,58490233.857141,26910.819646000862,55 ,L,M,1,9.png,M,83937.2938420102,110848.11348801106
58527364.167675,306,0,11,3993.367448883041,STIMEND,58512917.362346,15553.19467099756,55 ,L,M,1,11.png,C,117978.42402201146,133531.61869300902
58562540.343414,306,0,6,5140.003633417741,STIMEND,58551812.059108,19271.715693995357,55 ,L,M,1,6.png,M,153154.59976100922,172426.31545500457
58596916.165551,306,0,14,4325.600226948594,STIMEND,NA,NA,NA ,NA,M,1,14.png,C,187530.4218980074,NA
58633440.775025,306,0,2,6483.774300211071,STIMEND,58630708.596282,27267.8212569952,55 ,L,M,1,2.png,F,224055.0313720107,251322.8526290059
58668477.480339,306,0,13,4994.783477712601,STIMEND,58665134.133674,26656.653335005045,55 ,L,M,1,13.png,C,259091.7366860062,285748.39002101123
58705794.000934,306,0,16,7275.636626714211,STIMEND,NA,NA,NA ,NA,M,1,N/A,N/A,296408.2572810054,NA
58743076.341026,306,0,3,7241.688751081407,STIMEND,58742220.293744,29143.952717997134,54 ,L,M,1,3.png,F,333690.5973730087,362834.55009100586
58777083.825293,306,0,10,3966.534213066217,STIMEND,58774141.773575,27057.948282003403,55 ,L,M,1,10.png,C,367698.0816400051,394756.0299220085
58811450.91671,306,0,7,4325.602280837572,STIMEND,58809345.595717,27894.67900700122,55 ,L,M,1,7.png,M,402065.1730570048,429959.85206400603
58844459.333112,306,0,12,2969.0185205918388,STIMEND,58841277.863069,26818.52995699644,55 ,L,M,1,12.png,C,435073.58945900947,461892.1194160059
58880155.067319,306,0,5,5645.784954891074,STIMEND,NA,NA,NA ,NA,M,1,5.png,M,470769.3236660063,NA
58916782.050741,306,0,8,6590.8352563073095,STIMEND,58910354.789454,23572.738712996244,55 ,L,M,1,8.png,M,507396.30708801,530969.0458010063
58951696.291267,306,0,0,4877.110279681102,STIMEND,NA,NA,NA ,NA,M,1,0.png,F,542310.5476140082,NA
58985076.843435,306,0,1,3340.8457096850375,STIMEND,58980319.649628,25242.80619300157,50 ,R,M,1,1.png,F,575691.099782005,600933.9059750065
59862027.091006,306,1,15,16214.066923005985,STIMEND,NA,NA,NA ,NA,M,1,N/A,N/A,16214.066923007369,NA
59896353.733311,306,1,4,4276.226427643288,STIMEND,59887110.51709,20756.783779002726,55 ,L,M,1,19.png,F,50540.709228001535,71297.49300700426
59929751.250614,306,1,9,3339.1209693219116,STIMEND,59919939.564914,20188.314300000668,55 ,L,M,1,24.png,M,83938.2265310064,104126.54083100706
59963792.164683,306,1,11,3993.367448883041,STIMEND,NA,NA,NA ,NA,M,1,26.png,C,117979.1406000033,NA
59998982.198163,306,1,6,5140.003633417741,STIMEND,59995768.903476,26786.705312997103,55 ,L,M,1,21.png,M,153169.17408000678,179955.87939300388
60033349.950674,306,1,14,4325.600226948594,STIMEND,60026864.87066,23514.919986002147,55 ,L,M,1,29.png,C,187536.92659100145,211051.8465770036
60069869.667827,306,1,2,6483.774300211071,STIMEND,60061212.574501,21342.90667399764,55 ,L,M,1,17.png,F,224056.64374400675,245399.5504180044
60104904.212584,306,1,13,4994.783477712601,STIMEND,60104866.160391,29961.947807006538,50 ,R,M,1,28.png,C,259091.1885010004,289053.13630800694
60142221.738831,306,1,16,7275.636626714211,STIMEND,NA,NA,NA ,NA,M,1,N/A,N/A,296408.7147480026,NA
60179504.892599,306,1,3,7241.688751081407,STIMEND,60174723.242731,25218.350131995976,55 ,L,M,1,18.png,F,333691.8685160056,358910.21864800155
60213513.176949,306,1,10,3966.534213066217,STIMEND,60203668.626554,20155.44960499555,55 ,L,M,1,25.png,C,367700.1528660059,387855.60247100145
60247879.781769,306,1,7,4325.602280837572,STIMEND,60237286.087218,19406.30544900149,50 ,R,M,1,22.png,M,402066.75768600404,421473.06313500553
60280887.433876,306,1,12,2969.0185205918388,STIMEND,60277112.642691,26225.20881500095,55 ,L,M,1,27.png,C,435074.4097930044,461299.61860800534
60316565.72079,306,1,5,5645.784954891074,STIMEND,60311338.970345,24773.249554999173,55 ,L,M,1,20.png,M,470752.6967070028,495525.946262002
60353192.599624,306,1,8,6590.8352563073095,STIMEND,60350619.441728,27426.842104002833,55 ,L,M,1,23.png,M,507379.57554100454,534806.4176450074
60388106.959164,306,1,0,4877.110279681102,STIMEND,60380162.80182,22055.84265600145,55 ,L,M,1,15.png,F,542293.9350810051,564349.7777370065
60421490.579333,306,1,1,3340.8457096850375,STIMEND,NA,NA,NA ,NA,M,1,16.png,F,575677.5552500039,NA
57716347.641975,306,2,15,16214.066923005985,STIMEND,NA,NA,NA ,NA,M,1,N/A,N/A,16214.066923007369,NA
57750696.037427,306,2,4,4276.226427643288,STIMEND,NA,NA,NA ,NA,M,1,34.png,F,50562.46237500757,NA
57784089.211424,306,2,9,3339.1209693219116,STIMEND,NA,NA,NA ,NA,M,1,39.png,M,83955.63637200743,NA
57818128.27454,306,2,11,3993.367448883041,STIMEND,NA,NA,NA ,NA,M,1,41.png,C,117994.69948800653,NA
57853306.802532,306,2,6,5140.003633417741,STIMEND,NA,NA,NA ,NA,M,1,36.png,M,153173.2274800092,NA
57887669.546205,306,2,14,4325.600226948594,STIMEND,57886863.612001,29194.065796002746,55 ,L,M,1,44.png,C,187535.97115300596,216730.0369490087
57924188.283506,306,2,2,6483.774300211071,STIMEND,57924158.132545,29969.849039003253,55 ,L,M,1,32.png,F,224054.70845400542,254024.55749300867
57959229.363473,306,2,13,4994.783477712601,STIMEND,NA,NA,NA ,NA,M,1,43.png,C,259095.788421005,NA
57996558.275638,306,2,16,7275.636626714211,STIMEND,NA,NA,NA ,NA,M,1,N/A,N/A,296424.70058600605,NA
58033841.477123,306,2,3,7241.688751081407,STIMEND,58019636.715633,15795.238509997725,55 ,L,M,1,33.png,F,333707.9020710066,349503.1405810043
58067847.689969,306,2,10,3966.534213066217,STIMEND,58065399.422353,27551.73238399625,55 ,L,M,1,40.png,C,367714.11491701007,395265.8473010063
58102213.748547,306,2,7,4325.602280837572,STIMEND,58102199.477449,29985.72890199721,55 ,L,M,1,37.png,M,402080.17349500954,432065.90239700675
58135225.333376,306,2,12,2969.0185205918388,STIMEND,NA,NA,NA ,NA,M,1,42.png,C,435091.7583240047,NA
58170917.537953,306,2,5,5645.784954891074,STIMEND,58163647.143616,22729.605663001537,55 ,L,M,1,35.png,M,470783.96290100366,493513.5685640052
58207546.686648,306,2,8,6590.8352563073095,STIMEND,NA,NA,NA ,NA,M,1,38.png,M,507413.1115960032,NA
58242472.623804,306,2,0,4877.110279681102,STIMEND,58238214.38828,25741.764475993812,55 ,L,M,1,30.png,F,542339.0487520099,568080.8132280037
58275856.368812,306,2,1,3340.8457096850375,STIMEND,58273111.084694,27254.715881995857,55 ,L,M,1,31.png,F,575722.7937600091,602977.509642005
59159343.478716,306,3,15,16214.066923005985,STIMEND,NA,NA,NA ,NA,M,1,N/A,N/A,16214.066923007369,NA
59193683.859194,306,3,4,4276.226427643288,STIMEND,59193580.558382,29896.699187994003,55 ,L,M,1,49.png,F,50554.4474010095,80451.1465890035
59227066.209051,306,3,9,3339.1209693219116,STIMEND,59222509.712514,25443.50346300006,55 ,L,M,1,54.png,M,83936.79725800455,109380.3007210046
59261106.065591,306,3,11,3993.367448883041,STIMEND,59250980.872367,19874.80677600205,55 ,L,M,1,56.png,C,117976.65379800647,137851.46057400852
59296284.080631,306,3,6,5140.003633417741,STIMEND,NA,NA,NA ,NA,M,1,51.png,M,153154.66883800924,NA
59330650.697936,306,3,14,4325.600226948594,STIMEND,59323442.835432,22792.13749600202,55 ,L,M,1,59.png,C,187521.2861430049,210313.4236390069
59367169.643303,306,3,2,6483.774300211071,STIMEND,59361649.755536,24480.112232998013,55 ,L,M,1,47.png,F,224040.2315100059,248520.3437430039
59402206.742554,306,3,13,4994.783477712601,STIMEND,59388306.16696,16099.424405999482,55 ,L,M,1,58.png,C,259077.33076100796,275176.75516700745
59439522.090767,306,3,16,7275.636626714211,STIMEND,NA,NA,NA ,NA,M,1,N/A,N/A,296392.67897401005,NA
59476804.027766,306,3,3,7241.688751081407,STIMEND,59474710.907477,27906.87971100211,55 ,L,M,1,48.png,F,333674.6159730032,361581.4956840053
59510811.632989,306,3,10,3966.534213066217,STIMEND,59506188.507385,25376.874396003783,55 ,L,M,1,55.png,C,367682.22119600326,393059.09559200704
59545178.185932,306,3,7,4325.602280837572,STIMEND,59545100.661704,29922.4757719934,55 ,L,M,1,52.png,M,402048.7741390094,431971.2499110028
59578189.066389,306,3,12,2969.0185205918388,STIMEND,59567327.973094,19138.906704999506,55 ,L,M,1,57.png,C,435059.65459600836,454198.56130100787
59613864.204572,306,3,5,5645.784954891074,STIMEND,59612298.309562,28434.104989998043,55 ,L,M,1,50.png,M,470734.79277900606,499168.8977690041
59650494.350318,306,3,8,6590.8352563073095,STIMEND,NA,NA,NA ,NA,M,1,53.png,M,507364.9385250062,NA
59685407.165177,306,3,0,4877.110279681102,STIMEND,59677919.998956,22512.833778999746,55 ,L,M,1,45.png,F,542277.753384009,564790.5871630087
59718789.026495,306,3,1,3340.8457096850375,STIMEND,59715935.442436,27146.415940999985,50 ,R,M,1,46.png,F,575659.6147020087,602806.0306430086
548308249.615634,310,0,15,14118.752730814515,STIMEND,NA,NA,NA ,NA,M,2,N/A,N/A,14118.752730846405,NA
548344075.903599,310,0,6,5780.925200979834,STIMEND,548342965.814597,28889.910997986794,50 ,R,M,2,6.png,M,49945.040695905685,78834.95169389248
548380844.363567,310,0,14,6726.810021233292,STIMEND,548380812.943491,29968.57992398739,55 ,L,M,2,14.png,C,86713.50066387653,116682.08058786392
548413714.578828,310,0,2,2822.6222094487252,STIMEND,NA,NA,NA ,NA,M,2,2.png,F,119583.71592485905,NA
548449732.01775,310,0,8,5978.332432945294,STIMEND,548449716.766843,29984.749092936516,55 ,L,M,2,8.png,M,155601.15484690666,185585.90393984318
548485049.837182,310,0,11,5283.961964945532,STIMEND,548484410.966926,29361.129743933678,50 ,R,M,2,11.png,C,190918.97427892685,220280.10402286053
548518702.532958,310,0,12,3604.1682896758984,STIMEND,NA,NA,NA ,NA,M,2,12.png,C,224571.67005491257,NA
548552410.47506,310,0,5,3660.4879089665146,STIMEND,548550492.985148,28082.51008796692,55 ,L,M,2,5.png,M,258279.61215686798,286362.1222448349
548585782.133739,310,0,16,3323.6673906040533,STIMEND,NA,NA,NA ,NA,M,2,N/A,N/A,291651.27083587646,NA
548620379.153468,310,0,13,4561.68590534303,STIMEND,548615995.565712,25616.412243962288,50 ,R,M,2,13.png,C,326248.2905648947,351864.70280885696
548656183.765748,310,0,3,5765.996069437396,STIMEND,548645385.666466,19201.90071797371,55 ,L,M,2,3.png,F,362052.90284490585,381254.80356287956
548689688.901354,310,0,7,3458.7370957812227,STIMEND,548684899.825447,25210.92409300804,55 ,L,M,2,7.png,M,395558.03845083714,420768.9625438452
548725303.326714,310,0,0,5569.619672480845,STIMEND,548721418.990478,26115.66376399994,55 ,L,M,2,0.png,F,431172.4638109207,457288.12757492065
548761635.29181,310,0,9,6295.508131515463,STIMEND,548761390.16345,29754.871639966965,50 ,R,M,2,9.png,M,467504.4289069176,497259.30054688454
548797781.928726,310,0,10,6100.651488683533,STIMEND,548789808.872902,22026.944176077843,55 ,L,M,2,10.png,C,503651.06582283974,525678.0099989176
548833144.495508,310,0,4,5320.456591873877,STIMEND,548833113.719047,29969.22353899479,55 ,L,M,2,4.png,F,539013.6326048374,568982.8561438322
548869806.49957,310,0,1,6627.616895270974,STIMEND,548856315.818398,16509.318827986717,55 ,L,M,2,1.png,F,575675.636666894,592184.9554948807
547626797.715054,310,1,15,14118.752730814515,STIMEND,NA,NA,NA ,NA,M,2,N/A,N/A,14118.752730846405,NA
547662640.383306,310,1,6,5780.925200979834,STIMEND,547662524.317837,29883.934530973434,55 ,L,M,2,21.png,M,49961.42098283768,79845.35551381111
547699410.262001,310,1,14,6726.810021233292,STIMEND,547692264.874864,22854.612862944603,50 ,R,M,2,29.png,C,86731.29967784882,109585.91254079342
547732286.969731,310,1,2,2822.6222094487252,STIMEND,NA,NA,NA ,NA,M,2,17.png,F,119608.00740778446,NA
547768299.529661,310,1,8,5978.332432945294,STIMEND,NA,NA,NA ,NA,M,2,23.png,M,155620.5673378706,NA
547803616.989278,310,1,11,5283.961964945532,STIMEND,547792929.889492,19312.900214076042,50 ,R,M,2,26.png,C,190938.0269547701,210250.92716884613
547837265.839454,310,1,12,3604.1682896758984,STIMEND,547831071.230453,23805.39099895954,50 ,R,M,2,27.png,C,224586.87713086605,248392.2681298256
547870959.701639,310,1,5,3660.4879089665146,STIMEND,547866342.701541,25382.999901890755,55 ,L,M,2,20.png,M,258280.73931586742,283663.7392177582
547904329.734358,310,1,16,3323.6673906040533,STIMEND,NA,NA,NA ,NA,M,2,N/A,N/A,291650.7720347643,NA
547938928.415003,310,1,13,4561.68590534303,STIMEND,547938505.318148,29576.903145074844,55 ,L,M,2,28.png,C,326249.4526797533,355826.35582482815
547974745.76282,310,1,3,5765.996069437396,STIMEND,547970954.753292,26208.990471959114,55 ,L,M,2,18.png,F,362066.80049681664,388275.79096877575
548008238.518264,310,1,7,3458.7370957812227,STIMEND,548005867.138947,27628.62068295479,55 ,L,M,2,22.png,M,395559.55594086647,423188.17662382126
548043852.135776,310,1,0,5569.619672480845,STIMEND,548043836.978359,29984.842582941055,55 ,L,M,2,15.png,F,431173.17345285416,461158.0160357952
548080195.945889,310,1,9,6295.508131515463,STIMEND,NA,NA,NA ,NA,M,2,24.png,M,467516.98356580734,NA
548116331.05155,310,1,10,6100.651488683533,STIMEND,548107890.017527,21558.965976953506,55 ,L,M,2,25.png,C,503652.0892268419,525211.0552037954
548151698.112265,310,1,4,5320.456591873877,STIMEND,NA,NA,NA ,NA,M,2,19.png,F,539019.149941802,NA
548188371.227845,310,1,1,6627.616895270974,STIMEND,548175669.50856,17298.28071498871,55 ,L,M,2,16.png,F,575692.2655217648,592990.5462367535
548991662.698723,310,2,15,14118.752730814515,STIMEND,NA,NA,NA ,NA,M,2,N/A,N/A,14118.752730846405,NA
549027478.590637,310,2,6,5780.925200979834,STIMEND,549014887.52546,17408.934823036194,55 ,L,M,2,36.png,M,49934.64464485645,67343.57946789265
549064246.282983,310,2,14,6726.810021233292,STIMEND,549056538.69376,22292.41077709198,50 ,R,M,2,44.png,C,86702.33699083328,108994.74776792526
549097116.157572,310,2,2,2822.6222094487252,STIMEND,NA,NA,NA ,NA,M,2,32.png,F,119572.21157991886,NA
549133135.03686,310,2,8,5978.332432945294,STIMEND,549118548.099975,15413.063115000725,55 ,L,M,2,38.png,M,155591.090867877,171004.15398287773
549168454.620685,310,2,11,5283.961964945532,STIMEND,549153274.874203,14820.253517985344,55 ,L,M,2,41.png,C,190910.6746928692,205730.92821085453
549202102.134805,310,2,12,3604.1682896758984,STIMEND,549188372.742283,16270.607478022575,55 ,L,M,2,42.png,C,224558.1888128519,240828.79629087448
549235813.279447,310,2,5,3660.4879089665146,STIMEND,549224785.725224,18972.4457770586,55 ,L,M,2,35.png,M,258269.33345484734,277241.77923190594
549269182.638034,310,2,16,3323.6673906040533,STIMEND,NA,NA,NA ,NA,M,2,N/A,N/A,291638.69204187393,NA
549303780.039771,310,2,13,4561.68590534303,STIMEND,549300395.432218,26615.39244699478,55 ,L,M,2,43.png,C,326236.09377884865,352851.48622584343
549339584.609605,310,2,3,5765.996069437396,STIMEND,549328584.041171,18999.431565999985,55 ,L,M,2,33.png,F,362040.66361284256,381040.09517884254
549373091.570637,310,2,7,3458.7370957812227,STIMEND,549365609.477012,22517.906375050545,55 ,L,M,2,37.png,M,395547.6246448755,418065.5310199261
549408707.728765,310,2,0,5569.619672480845,STIMEND,549396526.888691,17819.159925937653,55 ,L,M,2,30.png,F,431163.7827728987,448982.9426988363
549445037.995216,310,2,9,6295.508131515463,STIMEND,549432324.219796,17286.224579930305,55 ,L,M,2,39.png,M,467494.04922389984,484780.27380383015
549481180.896944,310,2,10,6100.651488683533,STIMEND,549479544.81615,28363.919205904007,50 ,R,M,2,40.png,C,503636.95095193386,532000.8701578379
549516547.400321,310,2,4,5320.456591873877,STIMEND,549502356.690463,15809.290141940117,55 ,L,M,2,34.png,F,539003.4543288946,554812.7444708347
549553207.105956,310,2,1,6627.616895270974,STIMEND,NA,NA,NA ,NA,M,2,31.png,F,575663.1599638462,NA
549670137.998045,310,3,15,14118.752730814515,STIMEND,NA,NA,NA ,NA,M,2,N/A,N/A,14118.752730846405,NA
549705961.909628,310,3,6,5780.925200979834,STIMEND,NA,NA,NA ,NA,M,2,51.png,M,49942.66431391239,NA
